"ID","Last Acquisition","Latitude","Longitude","Date","Time (UTC)","Heading","Speed","Official Dest","Official ETA","Draught"
709,"2020-06-30 15:52:07","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
708,"2020-06-30 14:52:01","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
707,"2020-06-30 13:52:13","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
706,"2020-06-30 12:52:11","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
705,"2020-06-30 11:51:55","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
704,"2020-06-30 10:52:10","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
703,"2020-06-30 09:52:11","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
702,"2020-06-30 08:52:08","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
701,"2020-06-30 07:52:13","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
700,"2020-06-30 06:51:53","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
699,"2020-06-30 05:52:12","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
698,"2020-06-30 04:52:06","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
697,"2020-06-30 03:51:55","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
696,"2020-06-30 02:51:58","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
695,"2020-06-30 01:52:05","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
694,"2020-06-30 00:52:28","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
693,"2020-06-29 23:52:03","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
692,"2020-06-29 22:52:08","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
691,"2020-06-29 21:52:06","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
690,"2020-06-29 20:52:01","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
689,"2020-06-29 19:52:06","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
688,"2020-06-29 18:52:17","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
687,"2020-06-29 17:52:18","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
686,"2020-06-29 16:52:05","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
685,"2020-06-29 15:52:13","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
684,"2020-06-29 14:52:16","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
683,"2020-06-29 13:52:26","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
682,"2020-06-29 12:52:02","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
681,"2020-06-29 11:52:10","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
680,"2020-06-29 10:52:24","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
679,"2020-06-29 09:52:07","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
678,"2020-06-29 08:52:18","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
677,"2020-06-29 07:52:21","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
676,"2020-06-29 06:52:03","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
675,"2020-06-29 05:52:13","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
674,"2020-06-29 04:52:25","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
673,"2020-06-29 03:52:09","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
672,"2020-06-29 02:52:09","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
671,"2020-06-29 01:52:12","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
670,"2020-06-29 00:51:53","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
669,"2020-06-28 23:52:08","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
668,"2020-06-28 22:52:27","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
667,"2020-06-28 21:52:02","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
666,"2020-06-28 20:52:06","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
665,"2020-06-28 19:52:25","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
664,"2020-06-28 18:52:12","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
663,"2020-06-28 17:52:10","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
662,"2020-06-28 16:52:21","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
661,"2020-06-28 15:52:17","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
660,"2020-06-28 14:52:00","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
659,"2020-06-28 13:52:14","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
658,"2020-06-28 12:52:01","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
657,"2020-06-28 11:52:00","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
656,"2020-06-28 10:52:06","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
655,"2020-06-28 09:52:03","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
654,"2020-06-28 08:52:16","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
653,"2020-06-28 07:51:59","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
652,"2020-06-28 06:51:51","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
651,"2020-06-28 05:51:58","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
650,"2020-06-28 04:52:24","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
649,"2020-06-28 03:52:04","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
648,"2020-06-28 02:52:14","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
647,"2020-06-28 01:51:52","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
646,"2020-06-28 00:51:56","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
645,"2020-06-27 23:52:08","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
644,"2020-06-27 22:52:10","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
643,"2020-06-27 21:52:11","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
642,"2020-06-27 20:52:19","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
641,"2020-06-27 19:52:24","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
640,"2020-06-27 18:52:07","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
639,"2020-06-27 17:52:25","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
638,"2020-06-27 16:52:13","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
637,"2020-06-27 15:52:20","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
636,"2020-06-27 14:52:09","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
635,"2020-06-27 13:52:24","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
634,"2020-06-27 12:52:16","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
633,"2020-06-27 11:52:11","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
632,"2020-06-27 10:52:03","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
631,"2020-06-27 09:51:59","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
630,"2020-06-27 08:52:17","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
629,"2020-06-27 07:52:14","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
628,"2020-06-27 06:52:11","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
627,"2020-06-27 05:52:15","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
626,"2020-06-27 04:52:18","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
625,"2020-06-27 03:52:21","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
624,"2020-06-27 02:52:19","53.46768 N","4.15347 W","2020-06-27","00:39","165.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
623,"2020-06-27 01:52:11","53.49982 N","4.30887 W","2020-06-26","23:50","88.6°","9.3 kn","GBBRK","Jun 27, 12:00","4.7 m"
622,"2020-06-27 00:52:27","53.50178 N","4.58882 W","2020-06-26","22:51","91.1°","9.1 kn","GBBRK","Jun 27, 12:00","4.7 m"
621,"2020-06-26 23:52:18","53.06902 N","5.0137 W","2020-06-26","18:41","18.7°","6.4 kn","GBBRK","Jun 27, 12:00","4.7 m"
620,"2020-06-26 22:52:24","53.06902 N","5.0137 W","2020-06-26","18:41","18.7°","6.4 kn","GBBRK","Jun 27, 12:00","4.7 m"
619,"2020-06-26 21:52:17","53.06902 N","5.0137 W","2020-06-26","18:41","18.7°","6.4 kn","GBBRK","Jun 27, 12:00","4.7 m"
618,"2020-06-26 20:52:08","53.06902 N","5.0137 W","2020-06-26","18:41","18.7°","6.4 kn","GBBRK","Jun 27, 12:00","4.7 m"
617,"2020-06-26 19:51:59","52.97465 N","5.07338 W","2020-06-26","17:45","19.9°","6.4 kn","GBBRK","Jun 27, 12:00","4.7 m"
616,"2020-06-26 18:51:59","52.74618 N","5.21032 W","2020-06-26","15:30","19.7°","7.5 kn","GBBRK","Jun 27, 12:00","4.7 m"
615,"2020-06-26 17:52:15","52.74618 N","5.21032 W","2020-06-26","15:30","19.7°","7.5 kn","GBBRK","Jun 27, 12:00","4.7 m"
614,"2020-06-26 16:52:12","52.66638 N","5.25888 W","2020-06-26","14:51","17.0°","8.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
613,"2020-06-26 15:51:53","52.53153 N","5.34423 W","2020-06-26","13:51","21.2°","9.0 kn","GBBRK","Jun 27, 12:00","4.7 m"
612,"2020-06-26 14:52:21","52.37747 N","5.43997 W","2020-06-26","12:47","22.2°","9.9 kn","GBBRK","Jun 27, 12:00","4.7 m"
611,"2020-06-26 13:51:57","52.21425 N","5.5439 W","2020-06-26","11:44","24.8°","10.6 kn","GBBRK","Jun 27, 12:00","4.7 m"
610,"2020-06-26 12:52:16","52.05802 N","5.63613 W","2020-06-26","10:48","23.1°","10.7 kn","GBBRK","Jun 27, 12:00","4.7 m"
609,"2020-06-26 11:51:58","51.87233 N","5.75305 W","2020-06-26","09:36","20.4°","9.1 kn","GBBRK","Jun 27, 12:00","4.7 m"
608,"2020-06-26 10:52:18","51.67992 N","5.84492 W","2020-06-26","08:10","14.1°","8.0 kn","GBBRK","Jun 27, 12:00","4.7 m"
607,"2020-06-26 09:52:14","51.62463 N","5.8698 W","2020-06-26","07:43","17.5°","7.5 kn","GBBRK","Jun 27, 12:00","4.7 m"
606,"2020-06-26 08:51:54","51.49005 N","5.93508 W","2020-06-26","06:35","17.8°","7.1 kn","GBBRK","Jun 27, 12:00","4.7 m"
605,"2020-06-26 07:52:25","51.31785 N","6.01908 W","2020-06-26","05:04","14.4°","7.2 kn","GBBRK","Jun 27, 12:00","4.7 m"
604,"2020-06-26 06:52:09","51.07198 N","6.13158 W","2020-06-26","03:01","19.4°","7.5 kn","GBBRK","Jun 27, 12:00","4.7 m"
603,"2020-06-26 05:52:03","51.07198 N","6.13158 W","2020-06-26","03:01","19.4°","7.5 kn","GBBRK","Jun 27, 12:00","4.7 m"
602,"2020-06-26 04:52:14","50.82937 N","6.25027 W","2020-06-26","01:00","13.9°","7.4 kn","GBBRK","Jun 27, 12:00","4.7 m"
601,"2020-06-26 03:52:26","50.82937 N","6.25027 W","2020-06-26","01:00","13.9°","7.4 kn","GBBRK","Jun 27, 12:00","4.7 m"
600,"2020-06-26 02:52:07","50.8118 N","6.25865 W","2020-06-26","00:51","20.0°","7.5 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
599,"2020-06-26 01:52:19","50.58602 N","6.38622 W","2020-06-25","22:56","349.0°","7.5 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
598,"2020-06-26 00:52:11","50.57127 N","6.38628 W","2020-06-25","22:49","359.3°","7.5 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
597,"2020-06-25 23:52:05","50.11672 N","6.57728 W","2020-06-25","19:16","23.4°","8.4 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
596,"2020-06-25 22:52:11","50.11672 N","6.57728 W","2020-06-25","19:16","23.4°","8.4 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
595,"2020-06-25 21:52:06","50.11672 N","6.57728 W","2020-06-25","19:16","23.4°","8.4 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
594,"2020-06-25 20:52:07","50.0405 N","6.61377 W","2020-06-25","18:43","12.3°","8.5 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
593,"2020-06-25 19:52:13","49.91737 N","6.6785 W","2020-06-25","17:50","16.4°","8.6 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
592,"2020-06-25 18:52:17","49.77535 N","6.74363 W","2020-06-25","16:46","14.9°","8.2 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
591,"2020-06-25 17:52:11","49.64728 N","6.80668 W","2020-06-25","15:47","12.9°","8.0 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
590,"2020-06-25 16:52:19","49.52975 N","6.86443 W","2020-06-25","14:50","20.6°","7.4 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
589,"2020-06-25 15:52:17","49.40895 N","6.92265 W","2020-06-25","13:48","27.1°","7.2 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
588,"2020-06-25 14:52:14","49.0367 N","7.09885 W","2020-06-25","10:23","18.3°","6.7 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
587,"2020-06-25 13:52:06","49.0367 N","7.09885 W","2020-06-25","10:23","18.3°","6.7 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
586,"2020-06-25 12:51:55","49.0367 N","7.09885 W","2020-06-25","10:23","18.3°","6.7 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
585,"2020-06-25 11:52:26","48.65047 N","7.2868 W","2020-06-25","06:59","17.5°","7.5 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
584,"2020-06-25 10:52:06","48.65047 N","7.2868 W","2020-06-25","06:59","17.5°","7.5 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
583,"2020-06-25 09:52:03","48.65047 N","7.2868 W","2020-06-25","06:59","17.5°","7.5 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
582,"2020-06-25 08:52:10","48.48203 N","7.35572 W","2020-06-25","05:39","14.9°","7.8 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
581,"2020-06-25 07:52:16","48.48203 N","7.35572 W","2020-06-25","05:39","14.9°","7.8 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
580,"2020-06-25 06:52:15","48.33853 N","7.42725 W","2020-06-25","04:31","20.0°","7.6 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
579,"2020-06-25 05:52:28","48.19725 N","7.49353 W","2020-06-25","03:21","18.8°","7.8 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
578,"2020-06-25 04:51:58","47.0845 N","8.01026 W","2020-06-24","17:40","26.0°","7.7 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
577,"2020-06-25 03:52:14","47.0845 N","8.01026 W","2020-06-24","17:40","26.0°","7.7 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
576,"2020-06-25 02:52:06","47.0845 N","8.01026 W","2020-06-24","17:40","26.0°","7.7 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
575,"2020-06-25 01:52:25","47.0845 N","8.01026 W","2020-06-24","17:40","26.0°","7.7 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
574,"2020-06-25 00:52:14","47.0845 N","8.01026 W","2020-06-24","17:40","26.0°","7.7 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
573,"2020-06-24 22:52:11","47.0845 N","8.01026 W","2020-06-24","17:40","26.0°","7.7 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
572,"2020-06-24 21:52:23","47.0845 N","8.01026 W","2020-06-24","17:40","26.0°","7.7 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
571,"2020-06-24 20:51:58","47.0845 N","8.01026 W","2020-06-24","17:40","26.0°","7.7 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
570,"2020-06-24 19:51:52","47.0845 N","8.01026 W","2020-06-24","17:40","26.0°","7.7 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
569,"2020-06-24 18:52:03","47.0845 N","8.01026 W","2020-06-24","17:40","26.0°","7.7 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
568,"2020-06-24 17:52:01","46.29263 N","8.36088 W","2020-06-24","10:31","15.0°","6.7 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
567,"2020-06-24 16:52:07","46.29263 N","8.36088 W","2020-06-24","10:31","15.0°","6.7 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
566,"2020-06-24 15:52:02","46.29263 N","8.36088 W","2020-06-24","10:31","15.0°","6.7 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
565,"2020-06-24 14:52:25","46.29263 N","8.36088 W","2020-06-24","10:31","15.0°","6.7 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
564,"2020-06-24 13:52:22","46.29263 N","8.36088 W","2020-06-24","10:31","15.0°","6.7 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
563,"2020-06-24 12:52:12","46.29263 N","8.36088 W","2020-06-24","10:31","15.0°","6.7 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
562,"2020-06-24 11:51:56","46.29263 N","8.36088 W","2020-06-24","10:31","15.0°","6.7 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
561,"2020-06-24 10:52:25","46.21497 N","8.38825 W","2020-06-24","09:48","19.0°","6.4 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
560,"2020-06-24 09:52:04","46.10025 N","8.43808 W","2020-06-24","08:46","16.0°","7.1 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
559,"2020-06-24 08:52:09","45.9808 N","8.48755 W","2020-06-24","07:42","15.0°","6.9 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
558,"2020-06-24 07:52:10","45.87663 N","8.54017 W","2020-06-24","06:49","25.0°","7.5 kn","BIRKENHEAD","Jun 27, 12:00","4.7 m"
557,"2020-06-24 06:52:09","45.75605 N","8.61068 W","2020-06-24","05:45","28.0°","7.0 kn","BIRKENHEAD","Jun 24, 12:00","4.7 m"
556,"2020-06-24 05:52:06","45.6279 N","8.67055 W","2020-06-24","04:37","8.0°","6.8 kn","BIRKENHEAD","Jun 24, 12:00","4.7 m"
555,"2020-06-24 04:52:21","45.52792 N","8.70323 W","2020-06-24","03:43","20.0°","7.0 kn","BIRKENHEAD","Jun 24, 12:00","4.7 m"
554,"2020-06-24 03:52:06","45.41082 N","8.75548 W","2020-06-24","02:43","21.0°","7.3 kn","BIRKENHEAD","Jun 24, 12:00","4.7 m"
553,"2020-06-24 02:52:08","45.29168 N","8.81107 W","2020-06-24","01:42","18.0°","7.5 kn","BIRKENHEAD","Jun 24, 12:00","4.7 m"
552,"2020-06-24 01:52:00","45.17693 N","8.88162 W","2020-06-24","00:42","25.0°","7.3 kn","BIRKENHEAD","Jun 24, 12:00","4.7 m"
551,"2020-06-24 00:52:03","45.06195 N","8.93935 W","2020-06-23","23:42","11.0°","7.1 kn","BIRKENHEAD","Jun 24, 12:00","4.7 m"
550,"2020-06-23 23:52:22","44.94075 N","8.95095 W","2020-06-23","22:41","3.0°","7.1 kn","BIRKENHEAD","Jun 24, 12:00","4.7 m"
549,"2020-06-23 22:52:10","44.82825 N","9.0079 W","2020-06-23","21:41","17.0°","6.9 kn","BIRKENHEAD","Jun 24, 12:00","4.7 m"
548,"2020-06-23 21:52:03","44.72475 N","9.05085 W","2020-06-23","20:47","23.0°","7.3 kn","BIRKENHEAD","Jun 24, 12:00","4.7 m"
547,"2020-06-23 20:52:06","44.61475 N","9.10088 W","2020-06-23","19:47","10.0°","7.0 kn","BIRKENHEAD","Jun 24, 12:00","4.7 m"
546,"2020-06-23 19:51:52","44.49633 N","9.15218 W","2020-06-23","18:46","30.0°","7.3 kn","BIRKENHEAD","Jun 24, 12:00","4.7 m"
545,"2020-06-23 18:52:12","44.38117 N","9.21393 W","2020-06-23","17:48","21.0°","7.7 kn","BIRKENHEAD","Jun 24, 12:00","4.7 m"
544,"2020-06-23 17:51:56","44.24985 N","9.2781 W","2020-06-23","16:40","7.0°","7.2 kn","BIRKENHEAD","Jun 24, 12:00","4.7 m"
543,"2020-06-23 16:52:10","44.13663 N","9.32053 W","2020-06-23","15:41","12.0°","7.0 kn","BIRKENHEAD","Jun 24, 12:00","4.7 m"
542,"2020-06-23 15:52:00","44.01753 N","9.36285 W","2020-06-23","14:38","19.0°","6.9 kn","BIRKENHEAD","Jun 24, 12:00","4.7 m"
541,"2020-06-23 14:51:59","43.90477 N","9.41297 W","2020-06-23","13:38","30.0°","6.7 kn","BIRKENHEAD","Jun 24, 12:00","4.7 m"
540,"2020-06-23 13:52:05","43.79838 N","9.46882 W","2020-06-23","12:37","13.0°","6.4 kn","BIRKENHEAD","Jun 24, 12:00","4.7 m"
539,"2020-06-23 12:52:02","43.68575 N","9.51102 W","2020-06-23","11:34","20.0°","6.3 kn","BIRKENHEAD","Jun 24, 12:00","4.7 m"
538,"2020-06-23 11:52:11","43.58135 N","9.55283 W","2020-06-23","10:31","21.0°","6.7 kn","BIRKENHEAD","Jun 24, 12:00","4.7 m"
537,"2020-06-23 10:52:17","43.4817 N","9.5913 W","2020-06-23","09:35","21.0°","6.6 kn","BIRKENHEAD","Jun 24, 12:00","4.7 m"
536,"2020-06-23 09:52:11","43.38538 N","9.63577 W","2020-06-23","08:36","27.0°","6.6 kn","BIRKENHEAD","Jun 24, 12:00","4.7 m"
535,"2020-06-23 08:52:24","43.30333 N","9.69347 W","2020-06-23","07:44","26.0°","6.5 kn","BIRKENHEAD","Jun 24, 12:00","4.7 m"
534,"2020-06-23 07:52:03","43.21328 N","9.75846 W","2020-06-23","06:49","26.0°","6.3 kn","BIRKENHEAD","Jun 24, 12:00","4.7 m"
533,"2020-06-23 06:52:13","43.08978 N","9.78268 W","2020-06-23","05:35","3.0°","6.5 kn","BIRKENHEAD","Jun 24, 12:00","4.7 m"
